주소,위도,경도
강원 횡성군 횡성읍 태기로 488 A동,37.512917973286,128.02698491868
경기 양평군 옥천면 남한강변길 123-19,37.5088186667468,127.424925876749
경기 김포시 김포한강1로98번길 17-88 101호,37.6470986431674,126.672284352865
경기 고양시 일산동구 위시티로 43 1층,37.6763362738769,126.809402654418
경기 남양주시 화도읍 경춘로2696번길 4-15,37.6734457173245,127.37599114414
경기 남양주시 수동면 비룡로782번길 71-40 마이포터리,37.7046889593871,127.330214468527
경기 가평군 가평읍 오리나무길 35 프롬밀크,37.8244673095151,127.513975312781
경기 평택시 포승읍 만호리 697-17,36.9628549765107,126.855787736176
"경기 수원시 영통구 광교중앙로37번길 45 1층,지층",37.2783030693441,127.051418927842
경기 오산시 궐리사로 63 2층,37.159196555326,127.05951302802
경기 용인시 처인구 성산로170번길 23-1 칼리오페,37.2483953906138,127.19219661998
경기 화성시 향남읍 두렁바위길 49-13,37.1281221783661,126.895074857187
경기 여주시 강천면 강문로 703 카페여주,37.2643772135501,127.71918002142
경기 부천시 부천로136번길 34,37.4958673688844,126.787283713475
경기 시흥시 호현로 155-25 카페청화공간,37.453607836193,126.787090159943
경기 안양시 동안구 평촌대로223번길 55 대명빌딩 4층 401호,37.3902386744947,126.952756892814
경기 안산시 단원구 꽃우물1길 16-4,37.3582001076042,126.821919874918
경기 안성시 대덕면 배꽃길 61,37.0300407364215,127.240538551658
경기 수원시 팔달구 창룡대로74번길 15,37.2846669172738,127.023134630795
경기 이천시 부발읍 부발중앙로221번길 89 더반 올가닉,37.2722969320395,127.50871703663
충북 음성군 음성읍 음성로 152 1층 카페트리스톤,36.9304416856856,127.675976998293
충북 영동군 양산면 양산심천로 45 1층,36.1323491370651,127.682467916143
충북 청주시 흥덕구 흥덕로88번길 29 1층,36.6435088483282,127.473808515432
충북 청주시 상당구 수암로 46-8 풀문커피,36.6464795618173,127.494784746103
충북 제천시 수산면 옥순봉로10길 2 2동,36.9806441992708,128.201897534756
충북 진천군 진천읍 소강정1길 78 카페 더그라스,36.8560949865725,127.451385312205
충북 청주시 상당구 사직대로361번길 14-9 2층,36.6376871458706,127.488041512351
충북 보은군 속리산면 법주사로 104 로터스 블라썸,36.5184057838132,127.816437750772
충남 당진시 신평면 매산로 170 로드1950카페,36.917444061188,126.812597333026
충남 부여군 부여읍 뒷개로27번길 10-1 무드빌리지,36.2928593263576,126.92450335146
충남 청양군 운곡면 구만이길 70-21 앵화당,36.5312987829149,126.843767514757
대전 동구 수향길 31,36.3366658915095,127.436979236571
대전 유성구 대학로76번길 55 자동차 카페 히피스,36.3601242283832,127.347212451061
"충남 아산시 인주면 아산만로 1608 가, 나, 다동",36.8674443338646,126.874823992536
충남 홍성군 서부면 남당항로72번길 1,36.5326332236452,126.48375942389
충남 홍성군 홍북읍 용봉산2길 41 케이카페,36.6422369710974,126.658764015545
충남 서산시 운산면 신창길 102-3,36.7547640386543,126.567118527079
충남 예산군 예산읍 아리랑로213번길 34 카페 이안,36.6836834998479,126.850695117249
충남 공주시 반포면 임금봉길 88-27,36.3661730783952,127.251467059425
충남 태안군 소원면 파도길 61-9,36.7378651742003,126.133119348429
충남 천안시 동남구 청수15길 4 공원다방,36.7870424457405,127.151150150243
전북 무주군 적상면 마산내동길 16 무주창고,35.920537361958,127.6800145186
전북 남원시 함파우길 65-14 남원시립김병종미술관 1층 미안커피,35.398706441829,127.389554613503
전북 익산시 현영길 123-10,35.9719226596958,126.934474884172
전북 진안군 부귀면 원세동길 2,35.8024897484338,127.328113531177
전북 김제시 신풍길 253-5 제니오피스텔 1층 Bistro Han's,35.798669270593,126.890130271
